year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,AS,Alaska Airlines Network,OME,"Nome, AK: Nome Airport",32,9,4.0,1.0,0.13,0.0,3.86,1,0,366,77,19,2,0,268
2024,3,AS,Alaska Airlines Network,ONT,"Ontario, CA: Ontario International",90,22,11.7,0.0,2.88,0.0,7.42,0,0,844,387,0,121,0,336
2024,3,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",212,40,18.43,1.0,5.49,0.0,15.08,1,0,1885,913,27,302,0,643
2024,3,AS,Alaska Airlines Network,OTZ,"Kotzebue, AK: Ralph Wien Memorial",31,3,1.8,0.97,0.23,0.0,0.0,4,0,493,344,142,7,0,0
2024,3,AS,Alaska Airlines Network,PAE,"Everett, WA: Snohomish County",142,37,1.99,1.18,12.66,0.0,21.17,1,0,1893,248,63,402,0,1180
2024,3,AS,Alaska Airlines Network,PDX,"Portland, OR: Portland International",1364,301,61.29,9.04,94.97,1.2,134.49,10,3,17767,4825,716,3105,49,9072
2024,3,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",46,9,2.65,0.0,2.38,0.0,3.97,0,1,272,99,0,74,0,99
2024,3,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",518,113,32.48,0.31,45.66,0.0,34.55,5,2,4663,1687,30,1409,0,1537
2024,3,AS,Alaska Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",31,4,0.0,0.0,1.05,0.0,2.95,0,1,172,0,0,27,0,145
2024,3,AS,Alaska Airlines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",31,13,3.48,0.0,1.78,0.0,7.73,0,0,665,258,0,51,0,356
2024,3,AS,Alaska Airlines Network,PSG,"Petersburg, AK: Petersburg James A Johnson",62,7,1.0,0.0,1.14,0.0,4.86,0,0,503,44,0,54,0,405
2024,3,AS,Alaska Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",229,32,12.63,0.0,5.64,0.0,13.73,0,1,1448,564,0,173,0,711
2024,3,AS,Alaska Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",62,12,2.15,0.0,1.81,0.0,8.05,0,0,512,78,0,161,0,273
2024,3,AS,Alaska Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,6,1.2,0.0,0.8,0.0,4.0,0,0,210,43,0,39,0,128
2024,3,AS,Alaska Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",29,4,0.33,0.0,0.0,0.0,3.67,0,0,264,22,0,0,0,242
2024,3,AS,Alaska Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",31,9,2.0,1.56,3.68,0.0,1.77,1,0,545,36,269,162,0,78
2024,3,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",783,190,40.59,3.5,86.33,0.88,58.69,2,4,10749,2464,155,3218,29,4883
2024,3,AS,Alaska Airlines Network,SAT,"San Antonio, TX: San Antonio International",57,13,4.83,1.0,1.97,0.0,5.2,0,0,514,155,28,73,0,258
2024,3,AS,Alaska Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,3,2.0,0.0,0.0,0.0,1.0,0,0,147,77,0,0,0,70
2024,3,AS,Alaska Airlines Network,SCC,"Deadhorse, AK: Deadhorse Airport",47,4,1.0,0.0,0.31,0.0,2.69,1,0,286,75,0,5,0,206
2024,3,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",6132,1085,249.0,14.99,292.55,1.6,526.85,57,8,64713,19471,856,9926,105,34355
2024,3,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",828,355,29.79,2.38,259.92,1.05,61.86,6,1,19962,2842,105,12831,31,4153
2024,3,AS,Alaska Airlines Network,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93,14,0.78,0.0,2.25,0.0,10.98,2,1,659,14,0,63,0,582
2024,3,AS,Alaska Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",224,39,16.29,0.0,8.6,0.0,14.11,1,0,1980,1023,0,314,0,643
2024,3,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",102,32,3.8,0.0,7.78,0.0,20.42,1,0,1430,241,0,372,0,817
2024,3,AS,Alaska Airlines Network,SMF,"Sacramento, CA: Sacramento International",55,15,5.26,0.0,3.85,0.0,5.9,0,0,558,252,0,138,0,168
2024,3,AS,Alaska Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",338,47,17.12,0.0,10.56,0.0,19.32,2,1,2439,1033,0,322,0,1084
2024,3,AS,Alaska Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",56,5,1.78,0.0,3.22,0.0,0.0,0,0,142,43,0,99,0,0
2024,3,AS,Alaska Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",18,1,0.0,0.0,0.0,0.0,1.0,1,0,40,0,0,0,0,40
2024,3,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",106,31,9.91,1.88,15.35,0.0,3.86,0,0,3067,607,456,1830,0,174
2024,3,AS,Alaska Airlines Network,TUS,"Tucson, AZ: Tucson International",56,14,4.03,0.0,1.24,0.0,8.73,0,0,719,347,0,20,0,352
2024,3,AS,Alaska Airlines Network,WRG,"Wrangell, AK: Wrangell Airport",62,10,0.0,1.0,1.44,0.0,7.56,0,0,597,0,23,57,0,517
2024,3,AS,Alaska Airlines Network,YAK,"Yakutat, AK: Yakutat Airport",62,14,0.52,0.27,4.29,0.0,8.92,0,0,748,17,6,129,0,596
2024,3,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,14,10.35,0.0,1.27,0.0,2.38,0,0,1297,827,0,79,0,391
2024,3,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62,30,12.8,0.0,4.21,0.0,12.99,2,0,2395,1222,0,245,0,928
2024,3,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",244,78,44.51,0.65,9.02,0.0,23.81,2,0,7113,4360,70,539,0,2144
2024,3,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",99,38,12.15,0.0,20.14,0.0,5.71,1,0,2403,985,0,857,0,561
2024,3,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",360,138,49.27,3.74,25.68,0.44,58.87,4,0,11905,4708,604,1429,11,5153
2024,3,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",93,14,3.98,0.0,2.88,0.45,6.69,2,0,931,162,0,118,23,628
2024,3,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3504,757,239.36,11.27,179.71,1.43,325.22,44,9,66740,25260,3043,9095,30,29312
2024,3,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",155,64,31.03,0.98,9.14,0.0,22.85,4,0,4237,1643,87,793,0,1714
2024,3,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",274,60,28.63,0.47,10.0,0.0,20.9,2,1,4188,2599,22,320,0,1247
2024,3,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",31,12,8.37,0.0,1.42,0.0,2.21,0,0,1329,854,0,92,0,383
2024,3,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",57,5,1.0,0.0,3.0,0.0,1.0,0,0,246,97,0,78,0,71
2024,3,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",31,7,6.12,0.0,0.88,0.0,0.0,1,1,321,289,0,32,0,0
2024,3,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",154,30,13.88,0.61,6.46,0.0,9.06,0,0,2199,1207,87,267,0,638
2024,3,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",57,8,4.1,0.0,0.93,0.0,2.96,0,0,445,142,0,25,0,278
2024,3,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",57,2,0.0,0.0,0.09,0.29,1.62,0,0,89,0,0,3,16,70
2024,3,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",797,193,75.21,2.76,33.64,0.0,81.39,4,1,14274,6006,357,1234,0,6677
2024,3,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",92,30,16.76,0.0,2.01,0.56,10.66,2,1,2311,1359,0,75,58,819
2024,3,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31,13,7.45,0.0,3.59,0.0,1.96,0,1,839,475,0,114,0,250
2024,3,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",94,19,10.75,0.21,2.78,0.0,5.26,0,0,1166,620,22,82,0,442
2024,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",435,186,77.54,2.28,33.07,0.21,72.91,5,1,15361,5523,503,1648,21,7666
2024,3,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",31,7,4.04,1.0,1.96,0.0,0.0,0,2,355,275,36,44,0,0
2024,3,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1805,628,198.37,3.24,186.66,1.03,238.7,35,8,55992,19802,1620,12013,52,22505
2024,3,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",31,10,3.87,0.0,4.31,0.0,1.83,1,2,442,130,0,238,0,74
2024,3,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",434,121,46.04,3.77,22.52,0.0,48.67,4,0,11634,4302,673,1131,0,5528
2024,3,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,22,13.76,0.0,3.9,0.0,4.34,0,1,1465,1113,0,165,0,187
2024,3,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",124,25,11.06,0.22,3.45,0.03,10.24,2,1,1907,1021,4,196,7,679
2024,3,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",2489,791,144.4,15.95,426.24,2.33,202.09,40,5,59392,10725,1296,31126,50,16195
2024,3,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",116,37,12.86,0.21,19.19,0.0,4.74,1,0,2100,715,8,1030,0,347
2024,3,NK,Spirit Airlines,MHT,"Manchester, NH: Manchester Boston Regional",31,11,3.06,0.3,5.95,0.0,1.69,1,1,850,167,21,505,0,157
2024,3,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",667,219,39.0,1.47,140.68,0.28,37.57,11,1,17579,4302,118,9791,9,3359
2024,3,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",88,25,7.0,0.96,15.55,0.0,1.49,2,0,1619,212,94,1212,0,101
2024,3,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",135,28,6.15,0.0,20.22,0.0,1.63,4,0,2092,312,0,1682,0,98
2024,3,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",451,119,25.26,3.94,59.74,2.28,27.78,7,0,7757,1824,261,3870,95,1707
2024,3,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",309,62,10.26,1.09,33.15,0.17,17.33,6,0,4642,748,37,2426,17,1414
2024,3,NK,Spirit Airlines,OAK,"Oakland, CA: Metro Oakland International",191,37,7.16,0.0,21.33,0.0,8.51,3,0,2011,443,0,1063,0,505
2024,3,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",716,257,56.19,5.63,137.21,2.74,55.22,11,2,16030,3309,338,8323,107,3953
2024,3,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",89,23,6.88,3.36,9.3,0.0,3.46,2,0,1504,345,268,706,0,185
2024,3,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",62,13,1.74,0.0,9.98,0.0,1.27,1,0,685,71,0,573,0,41
2024,3,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",93,7,0.58,0.0,5.63,0.0,0.79,0,0,394,24,0,347,0,23
2024,3,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",477,136,39.75,2.37,62.69,3.81,27.37,7,0,8226,1887,132,3958,183,2066
2024,3,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",150,51,14.15,2.25,24.96,0.48,9.16,2,0,2883,959,156,1204,36,528
2024,3,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",346,110,26.77,2.38,53.44,0.57,26.83,4,0,8161,1649,391,3486,37,2598
2024,3,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",88,31,10.25,0.76,16.47,1.0,2.51,1,0,1864,760,36,908,28,132
2024,3,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",41,10,5.18,0.54,1.7,0.67,1.91,1,0,738,322,26,134,12,244
2024,3,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",116,32,7.16,1.02,13.79,2.11,7.92,2,1,1767,343,50,842,51,481
2024,3,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",86,17,4.48,0.0,9.68,0.0,2.84,4,0,934,381,0,414,0,139
2024,3,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",32,4,1.93,0.0,1.71,0.0,0.35,0,0,211,88,0,111,0,12
2024,3,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",483,139,23.35,1.07,93.72,0.0,20.87,15,2,9306,2050,58,5306,0,1892
2024,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",150,24,3.53,0.0,15.29,0.0,5.17,6,1,930,125,0,552,0,253
2024,3,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",171,53,14.82,0.3,30.9,0.23,6.75,3,0,3509,831,52,1841,8,777
2024,3,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",73,30,10.23,0.0,13.34,0.66,5.77,0,0,1839,609,0,838,28,364
2024,3,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",62,10,3.58,0.0,5.43,0.0,0.99,0,0,961,396,0,238,0,327
2024,3,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",102,18,4.14,0.52,8.83,0.0,4.5,1,0,766,195,17,269,0,285
2024,3,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",471,150,44.63,1.96,74.89,0.0,28.53,7,0,10454,2946,131,4852,0,2525
2024,3,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",105,23,6.29,0.06,12.42,0.0,4.24,3,0,1591,378,2,948,0,263
2024,3,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",104,18,4.1,0.0,9.01,0.0,4.89,4,0,1241,430,0,604,0,207
2024,3,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",93,10,4.79,0.0,3.55,0.0,1.67,1,0,839,262,0,537,0,40
2024,3,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",42,21,6.87,0.0,11.96,0.38,1.79,2,0,1306,485,0,719,21,81
2024,3,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",119,27,6.6,0.88,13.23,3.63,2.66,3,0,1380,355,87,716,79,143
2024,3,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",31,9,0.5,0.0,6.19,0.0,2.31,1,0,514,8,0,412,0,94
2024,3,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",767,219,37.15,1.58,139.96,0.7,39.6,18,1,15658,2936,77,9890,28,2727
2024,3,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60,13,4.55,0.0,3.35,0.0,5.1,0,0,1154,263,0,226,0,665
2024,3,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",310,43,21.33,5.94,8.47,0.0,7.26,0,0,1684,816,236,343,0,289
2024,3,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62,10,7.85,2.0,0.16,0.0,0.0,1,0,1475,772,681,22,0,0
2024,3,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",61,10,8.54,1.0,0.46,0.0,0.0,0,0,656,608,35,13,0,0
2024,3,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2024,3,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",148,37,11.21,0.0,19.85,0.31,5.63,3,0,1945,442,0,1202,5,296
2024,3,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",93,12,2.83,4.64,2.86,0.0,1.67,3,1,457,71,212,87,0,87
2024,3,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",52,6,4.99,1.0,0.01,0.0,0.0,0,0,327,303,23,1,0,0
2024,3,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",72,8,5.81,1.0,0.21,0.0,0.98,1,1,515,297,121,17,0,80
2024,3,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional",62,4,2.0,0.0,0.0,0.0,2.0,0,0,120,36,0,0,0,84
2024,3,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",46,6,1.93,1.0,1.07,0.0,2.0,1,0,243,97,66,23,0,57
2024,3,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54,6,3.89,2.0,0.11,0.0,0.0,0,1,362,104,256,2,0,0
2024,3,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",1043,316,137.04,36.02,92.16,0.93,49.85,79,50,26640,11344,5187,4729,131,5249
2024,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",719,143,94.09,31.87,16.81,0.24,0.0,7,1,12844,9761,2222,856,5,0
2024,3,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",295,42,19.71,7.25,9.07,0.0,5.97,2,0,2566,703,975,313,0,575
2024,3,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",81,15,7.87,4.52,1.61,1.0,0.0,1,3,2595,707,1719,151,18,0
2024,3,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",35,9,2.71,0.0,3.7,0.0,2.6,1,0,272,99,0,85,0,88
2024,3,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",2,1,0.0,0.0,1.0,0.0,0.0,0,0,15,0,0,15,0,0
2024,3,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",88,11,9.39,1.0,0.61,0.0,0.0,0,0,862,573,269,20,0,0
2024,3,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",2,1,0.0,0.0,1.0,0.0,0.0,0,0,19,0,0,19,0,0
2024,3,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",54,5,0.78,0.7,2.73,0.0,0.79,2,0,548,20,92,181,0,255
2024,3,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",65,8,0.82,1.0,5.18,0.0,1.0,0,0,382,14,67,268,0,33
2024,3,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",88,12,6.0,0.84,4.28,0.0,0.88,1,0,399,258,38,81,0,22
2024,3,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",58,14,4.75,1.0,6.25,0.0,2.0,8,0,787,424,113,189,0,61
2024,3,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",63,9,4.72,2.0,1.28,0.0,1.0,0,0,406,121,213,41,0,31
2024,3,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",167,19,10.97,0.59,4.44,0.0,3.0,6,0,904,446,46,157,0,255
2024,3,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62,7,5.95,0.81,0.24,0.0,0.0,1,0,1264,952,232,80,0,0
2024,3,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",80,8,2.9,2.99,0.77,0.0,1.34,0,0,371,137,174,22,0,38
2024,3,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",237,29,16.61,4.0,4.39,0.0,4.0,1,0,2896,1905,318,322,0,351
2024,3,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",803,102,37.01,8.52,30.92,2.9,22.64,3,1,4742,1773,303,1247,154,1265
2024,3,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",17,2,1.0,1.0,0.0,0.0,0.0,0,0,71,16,55,0,0,0
2024,3,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",53,12,8.91,0.0,3.09,0.0,0.0,1,0,687,570,0,117,0,0
2024,3,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",38,4,3.07,0.0,0.93,0.0,0.0,1,0,237,209,0,28,0,0
2024,3,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",58,4,3.0,1.0,0.0,0.0,0.0,0,0,425,192,233,0,0,0
2024,3,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",39,8,4.75,0.77,0.48,0.0,2.0,2,0,372,131,91,35,0,115
2024,3,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",86,12,4.93,3.0,4.07,0.0,0.0,0,1,686,229,290,167,0,0
2024,3,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",396,94,29.09,0.96,39.92,1.47,22.57,6,1,4649,1139,107,1910,70,1423
2024,3,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",193,18,10.62,3.49,1.89,0.0,2.0,1,3,717,394,124,70,0,129
2024,3,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",62,6,2.53,0.0,0.47,0.0,3.0,0,0,303,98,0,17,0,188
2024,3,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",87,19,9.7,2.9,1.93,0.0,4.48,1,0,1253,581,206,82,0,384
2024,3,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",53,2,1.0,1.0,0.0,0.0,0.0,4,0,172,65,107,0,0,0
2024,3,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",92,7,0.72,0.0,4.78,0.0,1.51,0,0,291,16,0,208,0,67
2024,3,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31,6,1.14,0.0,2.91,0.0,1.94,0,0,185,67,0,70,0,48
2024,3,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",106,11,2.47,2.86,5.16,0.0,0.52,1,0,419,53,136,214,0,16
2024,3,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",62,10,7.08,1.46,1.46,0.0,0.0,0,1,1794,1207,467,120,0,0
2024,3,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",98,16,11.96,2.22,1.82,0.0,0.0,0,0,1108,829,73,206,0,0
2024,3,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2024,3,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",73,12,10.72,0.0,1.28,0.0,0.0,0,0,424,396,0,28,0,0
2024,3,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62,9,3.0,0.0,1.12,0.0,4.88,2,1,540,76,0,33,0,431
2024,3,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",333,45,22.28,6.27,5.5,1.0,9.95,14,0,2474,1199,599,243,20,413
2024,3,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",31,4,1.0,3.0,0.0,0.0,0.0,0,0,265,27,238,0,0,0
2024,3,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",9,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2024,3,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",86,17,11.54,0.0,2.65,0.0,2.8,0,0,819,578,0,102,0,139
2024,3,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",68,10,6.29,2.72,1.0,0.0,0.0,0,0,567,248,245,74,0,0
2024,3,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",58,8,5.08,0.28,1.64,0.0,1.0,0,0,712,541,24,118,0,29
2024,3,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",57,5,1.0,1.0,2.32,0.0,0.68,3,0,301,62,166,58,0,15
2024,3,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",117,13,3.55,2.0,4.45,0.0,3.0,1,0,610,171,60,136,0,243
2024,3,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",9,2,1.0,0.0,0.0,0.0,1.0,0,0,109,30,0,0,0,79
2024,3,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53,8,2.0,0.0,3.05,0.0,2.95,3,0,341,32,0,78,0,231
2024,3,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",84,12,7.0,0.0,2.05,0.0,2.95,0,0,1690,1327,0,48,0,315
2024,3,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3902,431,142.64,54.0,120.59,0.0,113.77,173,4,41166,18179,7511,4745,0,10731
2024,3,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1206,241,114.38,72.03,34.18,2.0,18.41,35,3,27404,12340,11156,2980,64,864
2024,3,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",57,5,0.35,1.0,3.65,0.0,0.0,5,1,956,9,28,919,0,0
2024,3,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",100,15,10.38,2.03,1.63,0.0,0.97,3,0,1440,323,899,124,0,94
2024,3,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",217,25,17.06,1.0,5.16,0.0,1.78,3,0,1202,761,180,188,0,73
2024,3,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",51,5,0.0,0.0,3.07,0.0,1.93,1,0,256,0,0,73,0,183
2024,3,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1830,249,153.21,53.57,29.32,0.63,12.27,1,1,23103,16240,5073,1136,12,642
2024,3,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",58,6,3.0,0.0,2.31,0.0,0.69,2,1,1209,1158,0,40,0,11
